Brand,Model,SubFolder,Url,Filename
Ohme,Go (portable cable),Chargers\AC Chargers\Ohme,https://ohme-ev.com/nl/wp-content/uploads/sites/24/2026/03/March-26-Ohme-Go-3_NL.pdf,Ohme_Go_datasheet_NL.pdf
Hager,witty park 2,Chargers\AC Chargers\Hager,https://assets.hager.com/step-content/P/PDS_523170600501FR/Document/std.lang.all/XVP222S_0501_fr-FR.pdf,Hager_witty-park2_datasheet_FR.pdf
Hager,witty one,Chargers\AC Chargers\Hager,https://assets.hager.com/step-content/P/PDS_495634080000EN/Document/std.lang.all/XVR111C_0000_en-GB.pdf,Hager_witty-one_datasheet.pdf
Hager,witty plus,Chargers\AC Chargers\Hager,https://assets.hager.com/step-content/P/PDS_520904420501FR/Document/std.lang.all/PDS_XVL122STI_0501_fr-FR.pdf,Hager_witty-plus_datasheet_FR.pdf
Hager,witty pro,Chargers\AC Chargers\Hager,https://assets.hager.com/step-content/P/PDS_520906750501FR/Document/std.lang.all/PDS_XVL122SLM_0501_fr-FR.pdf,Hager_witty-pro_datasheet_FR.pdf
Hager,"witty share (base, no MID)",Chargers\AC Chargers\Hager,https://assets.hager.com/step-content/P/PDS_385994890501FR/Document/std.lang.all/XEV1R22T2_0501_fr-FR.pdf,Hager_witty-share_datasheet_FR.pdf
Hager,witty share MID (XEV1R22T2M3),Chargers\AC Chargers\Hager,https://assets.hager.com/step-content/P/PDS_407950450501FR/Document/std.lang.all/XEV1R22T2M3_0501_fr-FR.pdf,Hager_witty-share-MID_datasheet_FR.pdf
Eaton,Green Motion Building,Chargers\AC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/green-motion-building-en-us/eaton-green-motion-building-technical-datasheet-en-us.pdf,Eaton_GreenMotionBuilding_datasheet.pdf
Eaton,xChargeIn Home,Chargers\AC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/xchargein-home-en-us/eaton-xchargeIn-home-technical-datasheet-en-us.pdf,Eaton_xChargeInHome_datasheet.pdf
Eaton,xChargeIn Mobility,Chargers\AC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/xchargein-mobility-en-us/eaton-xchargein-mobility-technical-datasheet-en-us.pdf,Eaton_xChargeInMobility_datasheet.pdf
Eaton,Green Motion Home,Chargers\AC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/green-motion-home-en-us/eaton-green-motion-home-technical-datasheet-en-us.pdf,Eaton_GreenMotionHome_datasheet.pdf
Eaton,Green Motion Duo,Chargers\AC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/green-motion-duo/eaton-green-motion-duo-technical-datasheet-en-us.pdf,Eaton_GreenMotionDuo_datasheet.pdf
Eaton,xChargeIn DC 22,Chargers\DC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/xchargein-dc-22-en-us/eaton-xchargein-dc-22-technical-datasheet-en-us.pdf,Eaton_xChargeInDC22_datasheet.pdf
Eaton,Green Motion DC 22,Chargers\DC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/german/green-motion-dc-22/eaton-green-motion-dc-22-technical-datasheet-de-de.pdf,Eaton_GreenMotionDC22_datasheet_DE.pdf
Eaton,Green Motion DC 44/66,Chargers\DC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/green-motion-dc-44-66-en-us/eaton-green-motion-dc-44-66-technical-datasheet-en-us.pdf,Eaton_GreenMotionDC44-66_datasheet.pdf
Eaton,Green Motion DC 50-150,Chargers\DC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/green-motion-dc-ev-chargers/eaton-green-motion-dc-fast-charger-datasheet-td154002en.pdf,Eaton_GreenMotionDC50-150_datasheet.pdf
Eaton,Green Motion DC 240/360,Chargers\DC Chargers\Eaton,https://www.eaton.com/content/dam/eaton/products/emobility/ev-charging/green-motion-dc-240-360/eaton-green-motion-dc-240-360-technical-datasheet-en-us.pdf,Eaton_GreenMotionDC240-360_datasheet.pdf
Shell Recharge,Advanced 3.0,Chargers\AC Chargers\Shell Recharge,https://a.storyblok.com/f/85281/x/c94d83d4fc/shell-recharge-datasheet-for-advanced-charge-point.pdf,ShellRecharge_Advanced3.0_datasheet.pdf
We Drive Solar,Solar Life,Chargers\AC Chargers\We Drive Solar,http://www.wedrivesolar.nl/uploads/1/3/4/9/13495396/solar_life_-_product_specifications.pdf,WeDriveSolar_SolarLife_datasheet.pdf
Eneco Mobility,Alfen Eve Single S-line (resold),Chargers\AC Chargers\Eneco Mobility,https://eu-assets.contentstack.com/v3/assets/blt08d332658a89f766/blta4f9411e56ab5073/6a38defe58a7df05454b278a/Eve_Single_Datasheet_EN_.pdf,EnecoMobility_AlfenEveSingleSline_resold_datasheet.pdf
Loxone,Wallbox 11kW 16A Tree,Chargers\AC Chargers\Loxone,https://www.loxone.com/wp-content/uploads/datasheets/Datasheet_Wallbox11kW16ATree_100526.pdf,Loxone_Wallbox11kW16ATree_datasheet.pdf
Loxone,Wallbox 22kW 32A Tree (Part 100677),Chargers\AC Chargers\Loxone,https://pim.loxone.com/datasheet/100677-wallbox-22kw-32a-tree,Loxone_Wallbox22kW32ATree_datasheet.pdf
Loxone,Wallbox 7.4kW 32A Tree (Part 100535),Chargers\AC Chargers\Loxone,"https://www.loxone.com/wp-content/uploads/datasheets/Datasheet_Wallbox7,4kW32ATree_100535.pdf",Loxone_Wallbox7.4kW32ATree_datasheet.pdf
Loxone,Wallbox 7.4kW 32A Air (Part 100536),Chargers\AC Chargers\Loxone,"https://www.loxone.com/wp-content/uploads/datasheets/Datasheet_Wallbox7,4kW32AAir_100536.pdf",Loxone_Wallbox7.4kW32AAir_datasheet.pdf
Loxone,Wallbox 11kW 16A Air (Part 100527),Chargers\AC Chargers\Loxone,https://www.loxone.com/wp-content/uploads/datasheets/Datasheet_Wallbox11kW16AAir_100527.pdf,Loxone_Wallbox11kW16AAir_datasheet.pdf
V2C,Trydan,Chargers\AC Chargers\V2C,https://v2charge.com/wp-content/uploads/2022/11/DataSheet_Trydan.pdf,V2C_Trydan_datasheet.pdf
V2C,Trydan Pro,Chargers\AC Chargers\V2C,https://v2charge.com/wp-content/uploads/2024/03/data-sheet-trydanpro.pdf,V2C_TrydanPro_datasheet.pdf
V2C,Pole Pro,Chargers\AC Chargers\V2C,https://v2charge.com/wp-content/uploads/2024/02/polepro-datasheet.pdf,V2C_PolePro_datasheet.pdf
V2C,EV Portable,Chargers\AC Chargers\V2C,https://v2charge.com/wp-content/uploads/2023/04/ficha-tecnica-ev-portable.pdf,V2C_EVPortable_datasheet_ES.pdf
V2C,Denka,Chargers\DC Chargers\V2C,https://v2charge.com/wp-content/uploads/2025/06/catalogue-denka-english.pdf,V2C_Denka_catalogue_EN.pdf
Etrel,INCH Pro,Chargers\AC Chargers\Etrel,https://etrel.com/wp-content/uploads/2026/04/Brosura_INCH-Pro_2026_web.pdf,Etrel_INCH-Pro_datasheet_2026.pdf
Etrel,INCH Duo,Chargers\AC Chargers\Etrel,https://etrel.com/wp-content/uploads/2026/04/Brosura_INCH-Duo_2026_web.pdf,Etrel_INCH-Duo_datasheet_2026.pdf
Fox ESS,"A Series (A7300/A011K/A022K, 7.3/11/22kW)",Chargers\AC Chargers\Fox ESS,https://www.fox-ess.com/wp-content/uploads/2025/11/EN-A-V2.0-EV-Charger-AEB-Datasheet-V1.2-20250815.pdf,FoxESS_ASeries_datasheet.pdf
Fox ESS,"L Series (L07P/L11P, 7.3/11kW)",Chargers\AC Chargers\Fox ESS,https://www.fox-ess.com/wp-content/uploads/2025/11/EN-L-EV-Charger-Datasheet-V1.3-20251125.pdf,FoxESS_LSeries_datasheet.pdf
Fox ESS,C Series (7.3/11/22kW),Chargers\AC Chargers\Fox ESS,https://www.fox-ess.com/wp-content/uploads/2025/11/EN-C-EV-Charger-Datasheet-V1.3-20251125.pdf,FoxESS_CSeries_datasheet.pdf
Elli,Charger 2 - Connect 22,Chargers\AC Chargers\Elli,https://storage.googleapis.com/pimcore-webshop-b2c-prod/public/var/assets/docs/downloads/Technical%20Specifications/Charger_2_Tech_Sheet_EN_v1.3.pdf,Elli_Charger2-Connect22_TechSheet_EN.pdf
Elli,Charger 2 - Pro 22,Chargers\AC Chargers\Elli,https://storage.googleapis.com/pimcore-webshop-b2c-prod/public/var/assets/docs/downloads/Technical%20Specifications/Charger_2_Tech_Sheet_EN_v1.3.pdf,Elli_Charger2-Pro22_TechSheet_EN.pdf
Elli,Charger 2 - Connect 11,Chargers\AC Chargers\Elli,https://storage.googleapis.com/pimcore-webshop-b2c-prod/public/var/assets/docs/downloads/Technical%20Specifications/Charger_2_Tech_Sheet_EN_v1.3.pdf,Elli_Charger2-Connect11_TechSheet_EN.pdf
Elli,Charger 2 - Pro 22 (Eichrecht),Chargers\AC Chargers\Elli,https://storage.googleapis.com/pimcore-webshop-b2c-prod/public/var/assets/docs/downloads/Technical%20Specifications/Charger_2_Tech_Sheet_EN_v1.3.pdf,Elli_Charger2-Pro22-Eichrecht_TechSheet_EN.pdf
Elli,Flexpole,Chargers\DC Chargers\Elli,https://www.elli.eco/media/pages/downloads/technisches-datenblatt-hw-2-0/cedbda3d09-1753368641/en_flexpole_technical_data_sheet_hw2.0_v1.21.pdf,Elli_Flexpole_TechnicalDatasheet_HW2.0.pdf
Cfos,Power Brain Wallbox 22kW (legacy),Chargers\AC Chargers\Cfos,https://www.cfos-emobility.de/files/cfos-power-brain-technisches-datenblatt.pdf,cFos_PowerBrainWallbox_datenblatt_LEGACY.pdf
Spelsberg,Wallbox Smart Pro,Chargers\AC Chargers\Spelsberg,https://www.spelsberg.de/p/59153701.pdf,Spelsberg_WallboxSmartPro_datenblatt.pdf
Spelsberg,Wallbox Pure 2.0,Chargers\AC Chargers\Spelsberg,https://www.spelsberg.de/p/59142701.pdf,Spelsberg_WallboxPure2.0_datenblatt.pdf
Tinkerforge,WARP3 Charger Pro,Chargers\AC Chargers\Tinkerforge,https://warp-charger.com/documents/WARP3_Datenblatt_low.pdf,Tinkerforge_WARP3ChargerPro_datasheet.pdf
Tinkerforge,WARP3 Charger Basic,Chargers\AC Chargers\Tinkerforge,https://warp-charger.com/documents/WARP3_Datenblatt_low.pdf,Tinkerforge_WARP3ChargerBasic_datasheet.pdf
Tinkerforge,WARP3 Charger Smart,Chargers\AC Chargers\Tinkerforge,https://warp-charger.com/documents/WARP3_Datenblatt_low.pdf,Tinkerforge_WARP3ChargerSmart_datasheet.pdf
Tinkerforge,WARP4 Charger Smart,Chargers\AC Chargers\Tinkerforge,https://warp-charger.com/documents/WARP4_Datenblatt.pdf,Tinkerforge_WARP4ChargerSmart_datasheet.pdf
Tinkerforge,WARP4 Charger Pro,Chargers\AC Chargers\Tinkerforge,https://warp-charger.com/documents/WARP4_Datenblatt.pdf,Tinkerforge_WARP4ChargerPro_datasheet.pdf
Ratio Electric,io7 manual,Chargers\AC Chargers\Ratio Electric,https://www.ratio-electric.com/media/files/io7%20manual%20ENG.pdf,RatioElectric_io7_manual_EN.pdf
Ratio Electric,Solar MID,Chargers\AC Chargers\Ratio Electric,https://www.ratio-electric.com/media/files/Manual%20Ratio%20Smart_Ratio%20Solar%20EN_feb.23.pdf,RatioElectric_SolarMID_manual_EN.pdf
Ratio Electric,Solar RFID,Chargers\AC Chargers\Ratio Electric,https://www.ratio-electric.com/media/files/Manual%20Ratio%20Smart_Ratio%20Solar%20EN_feb.23.pdf,RatioElectric_SolarRFID_manual_EN.pdf
Volkswagen,ID.Charger Pro 2,Chargers\AC Chargers\Volkswagen,https://storage.googleapis.com/pimcore-webshop-b2c-prod/public/var/assets/docs/downloads/Technical%20Specifications/Charger_2_Tech_Sheet_EN_v1.3.pdf,Volkswagen_IDChargerPro2_TechSheet_EN.pdf
Volvo,Wallbox - Selected by Volvo Cars,Chargers\AC Chargers\Volvo,https://accessories.volvocars.com/Guide/PdfDownload/Wallbox%20selected%20by%20Volvo%20Cars%20-%20Inst%20manual.pdf,Volvo_Wallbox_SelectedByVolvoCars_InstallManual.pdf
50five,Peblar Home Plus / Business (white-label),Chargers\AC Chargers\50five,https://peblar.com/hubfs/EN_Peblar%20AC%20chargers_R04.pdf?hsLang=en,50five_Peblar_ACchargers_datasheet.pdf
AlphaESS,SMILE-G3-EVCS7,Chargers\AC Chargers\AlphaESS,https://www.alphaess.com/En/Skippower/downloadFileF?id=307&mid=80,AlphaESS_SMILE-G3-EVCS7_datasheet.pdf
AlphaESS,SMILE-G3-EVCT11,Chargers\AC Chargers\AlphaESS,https://www.alphaess.com/En/Skippower/downloadFileF?id=102&mid=80,AlphaESS_SMILE-G3-EVCT11_datasheet.pdf
Autel,MaxiCharger AC Wallbox,Chargers\AC Chargers\Autel,https://thundergrid.net/wp-content/uploads/2025/01/Autel-MaxiCharger-AC-Wallbox-Datasheet.pdf,Autel_MaxiCharger_AC_Wallbox_datasheet.pdf
Autel,MaxiCharger AC Compact,Chargers\AC Chargers\Autel,https://thundergrid.net/wp-content/uploads/2025/01/Autel-MaxiCharger-AC-Compact-Datasheet.pdf,Autel_MaxiCharger_AC_Compact_datasheet.pdf
Autel,MaxiCharger AC Ultra,Chargers\AC Chargers\Autel,https://sevadis.com/wp-content/uploads/2024/06/Sevadis-MaxiCharger-AC-Ultra-2x22kW-Datasheet-LR.pdf,Autel_MaxiCharger_AC_Ultra_datasheet.pdf
Autel,MaxiCharger AC Ultra Street,Chargers\AC Chargers\Autel,https://www.tofco.co.uk/wp-content/uploads/2025/10/Copy-of-ACUltraStreet-DataSheet.pdf,Autel_MaxiCharger_AC_Ultra_Street_datasheet.pdf
Autel,MaxiCharger DC Compact,Chargers\DC Chargers\Autel,https://sevadis.com/wp-content/uploads/2024/07/MaxiCharger-DC-Compact-40-47kW-Datasheet.pdf,Autel_MaxiCharger_DC_Compact_datasheet.pdf
Autel,MaxiCharger DC HiPower,Chargers\DC Chargers\Autel,https://www.elfor.org/wp-content/uploads/2024/09/Autel-DC-Hi-Power.pdf,Autel_MaxiCharger_DC_HiPower_datasheet.pdf
Besen,BS20 series,Chargers\AC Chargers\Besen,https://www.besen-group.com/wp-content/uploads/2024/06/besen-international-group-co-ltd-bs20-15.pdf,Besen_BS20_series_datasheet.pdf
Besen,BS30,Chargers\AC Chargers\Besen,https://www.besen-group.com/wp-content/uploads/2024/06/besen-international-group-co-ltd-brochure-04.pdf,Besen_BS30_datasheet.pdf
Besen,SQW45,Chargers\AC Chargers\Besen,https://www.besen-group.com/wp-content/uploads/2025/01/besen-international-group-co-ltd-sqw45-42.pdf,Besen_SQW45_datasheet.pdf
Besen,BN20 (portable),Chargers\AC Chargers\Besen,https://www.besen-group.com/wp-content/uploads/2024/06/besen-international-group-co-ltd-brochure-15.pdf,Besen_BN20_datasheet.pdf
Besen,BN60 (portable),Chargers\AC Chargers\Besen,https://www.besen-group.com/wp-content/uploads/2024/06/besen-international-group-co-ltd-brochure-16.pdf,Besen_BN60_datasheet.pdf
Besen,BN70 (portable),Chargers\AC Chargers\Besen,https://www.besen-group.com/wp-content/uploads/2025/02/besen-international-group-co-ltd-bn70-04.pdf,Besen_BN70_datasheet.pdf
Blue Current,Hidden (H:Move),Chargers\AC Chargers\Blue Current,https://www.plugnet.be/images/handleiding/Bluecurrent-laadpaal-handleiding.pdf,BlueCurrent_Hidden_HMove_manual.pdf
Blue Marble,OSTRA Home & Work 22,Chargers\AC Chargers\Blue Marble,https://autoladen.nl/wp-content/uploads/2023/05/Ostra-WorkHome-22-brochure.pdf,BlueMarble_OSTRA_HomeWork22_brochure.pdf
BlueBuilt,BlueBuilt with socket,Chargers\AC Chargers\BlueBuilt,https://peblar.com/hubfs/EN_Peblar%20White%20Label%20AC%20chargers_Detailed%20Spec%20Sheet.pdf,BlueBuilt_Peblar_WhiteLabel_Socket_datasheet.pdf
BlueBuilt,BlueBuilt with fixed cable,Chargers\AC Chargers\BlueBuilt,https://peblar.com/hubfs/EN_Peblar%20White%20Label%20AC%20chargers_Detailed%20Spec%20Sheet.pdf,BlueBuilt_Peblar_WhiteLabel_FixedCable_datasheet.pdf
Cabur,EVPLUS22S,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVPLUS22S_it.pdf,Cabur_EVPLUS22S_datasheet_IT.pdf
Cabur,EVPLUS22C,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVPLUS22C_en.pdf,Cabur_EVPLUS22C_datasheet.pdf
Cabur,EVPLUS7S,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVPLUS7S_en.pdf,Cabur_EVPLUS7S_datasheet.pdf
Cabur,EVPLUS7C,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVPLUS7C_en.pdf,Cabur_EVPLUS7C_datasheet.pdf
Cabur,EVEVO22S,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVEVO22S_en.pdf,Cabur_EVEVO22S_datasheet.pdf
Cabur,EVEVO22C,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVEVO22C_en.pdf,Cabur_EVEVO22C_datasheet.pdf
Cabur,EVEVO11S,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVEVO11S_en.pdf,Cabur_EVEVO11S_datasheet.pdf
Cabur,EVEVO11C,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVEVO11C_en.pdf,Cabur_EVEVO11C_datasheet.pdf
Cabur,EVEVO7S,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVEVO7S_en.pdf,Cabur_EVEVO7S_datasheet.pdf
Cabur,EVEVO7C,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVEVO7C_en.pdf,Cabur_EVEVO7C_datasheet.pdf
Cabur,EVEASY22S,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVEASY22S_en.pdf,Cabur_EVEASY22S_datasheet.pdf
Cabur,EVEASY22C,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVEASY22C_en.pdf,Cabur_EVEASY22C_datasheet.pdf
Cabur,EVCOMP7S,Chargers\AC Chargers\Cabur,https://repository.cabur.it/pdf/EVCOMP7S_en.pdf,Cabur_EVCOMP7S_datasheet.pdf
Cube,CubeCharger Double / Triple,Chargers\AC Chargers\Cube,https://elaad.nl/wp-content/uploads/2023/10/Installatie-handleiding-CubeCharger-Double-Triple-V2.0.pdf,CubeCharger_Double_Triple_Installatiehandleiding_V2.0.pdf
Ecoflow,PowerPulse 2 (7kW),Chargers\AC Chargers\Ecoflow,https://enterprise-service-eu-cdn.ecoflow.com/enterprise/documentation/1742805102366/EcoFlow%20PowerPulse%20EV%20Charger%202_Datasheet_EN_20250324.pdf,Ecoflow_PowerPulse2_7kW_datasheet_EN.pdf
Ecoflow,PowerPulse 2 (11kW),Chargers\AC Chargers\Ecoflow,https://enterprise-service-eu-cdn.ecoflow.com/enterprise/documentation/1759125286501/EcoFlow%20PowerPulse%202%20EV%20Charger_Datasheet_DE_20250924.pdf,Ecoflow_PowerPulse2_11kW_datasheet_DE.pdf
Ecoflow,PowerPulse 2 (22kW),Chargers\AC Chargers\Ecoflow,https://enterprise-service-eu-cdn.ecoflow.com/enterprise/documentation/1742805102366/EcoFlow%20PowerPulse%20EV%20Charger%202_Datasheet_EN_20250324.pdf,Ecoflow_PowerPulse2_22kW_datasheet_EN.pdf
Ecoflow,"PowerPulse (1st-gen / Residential, EF-PP-H01-1)",Chargers\AC Chargers\Ecoflow,https://enterprise-service-eu-cdn.ecoflow.com/enterprise/documentation/1772525640733/EcoFlow%20PowerPulse%20Residential%20EV%20Charger_Datasheet_EN.pdf,Ecoflow_PowerPulse_EF-PP-H01-1_Residential_datasheet_EN.pdf
Enovates,ENO one,Chargers\AC Chargers\Enovates,https://www.enovates.com/wp-content/uploads/2026/02/Leaflet-Single-Wallbox-ENG.pdf,Enovates_ENOone_datasheet.pdf
Enovates,ENO business,Chargers\AC Chargers\Enovates,https://www.enovates.com/wp-content/uploads/2026/03/ENO-business_datasheet_FR.pdf,Enovates_ENObusiness_datasheet_FR.pdf
Enovates,ENO public,Chargers\AC Chargers\Enovates,https://www.enovates.com/wp-content/uploads/2025/04/Leaflet-Trapezium-EN.pdf,Enovates_ENOpublic_datasheet.pdf
Enovates,ENO truck,Chargers\AC Chargers\Enovates,https://www.enovates.com/wp-content/uploads/2025/04/Leaflet-truckcharger-EN.pdf,Enovates_ENOtruck_datasheet.pdf
Enovates,ENO public xl,Chargers\AC Chargers\Enovates,https://www.enovates.com/wp-content/uploads/2024/01/Leaflet-Trapezium-XL-EN.pdf,Enovates_ENOpublicXL_datasheet.pdf
Flexicharge,Home (met stroomverrekening),Chargers\AC Chargers\Flexicharge,https://flexicharge.b-cdn.net/wp-content/uploads/2026/01/TS-NED-80037_80038-Flexicharge-Home-5m-kabel.pdf,Flexicharge_Home_met_stroomverrekening_datasheet.pdf
Flexicharge,Home (zonder stroomverrekening),Chargers\AC Chargers\Flexicharge,https://flexicharge.b-cdn.net/wp-content/uploads/2026/01/TS-NED-80037_80038-Flexicharge-Home-5m-kabel.pdf,Flexicharge_Home_zonder_stroomverrekening_datasheet.pdf
Flexicharge,Business Solo (1x22kW),Chargers\AC Chargers\Flexicharge,https://flexicharge.b-cdn.net/wp-content/uploads/2026/01/TS-NED-80027-Flexicharge-Business-Solo-1x22kW.pdf,Flexicharge_Business_Solo_1x22kW_datasheet.pdf
Flexicharge,Business Duo (2x22kW),Chargers\AC Chargers\Flexicharge,https://flexicharge.b-cdn.net/wp-content/uploads/2026/01/TS-NED-80021-Flexicharge-Business-Duo-2x22kW.pdf,Flexicharge_Business_Duo_2x22kW_datasheet.pdf
Flexicharge,Business Wall Solo (1x22kW),Chargers\AC Chargers\Flexicharge,https://flexicharge.b-cdn.net/wp-content/uploads/2026/01/TS-NED-80025-Flexicharge-Business-Wall-Solo-1x22kW.pdf,Flexicharge_Business_Wall_Solo_1x22kW_datasheet.pdf
Flexicharge,Business Wall Duo (2x22kW),Chargers\AC Chargers\Flexicharge,https://flexicharge.b-cdn.net/wp-content/uploads/2026/01/TS-NED-80064-Flexicharge-Business-Wall-Duo-2x-22kW-PB.pdf,Flexicharge_Business_Wall_Duo_2x22kW_datasheet.pdf
Flexicharge,Business Transport (1x44kW),Chargers\AC Chargers\Flexicharge,https://flexicharge.b-cdn.net/wp-content/uploads/2026/01/TS-NED-Flexicharge-Business-Transport-1x-44kW-kabel.pdf,Flexicharge_Business_Transport_1x44kW_datasheet.pdf
Hey One,Hey! One Smart,Chargers\AC Chargers\Hey One,https://heycharging.com/wp-content/uploads/2026/04/HEY_nl_handleiding_ONE_smart_2.09-1.pdf,HeyCharging_OneSmart_manual_v2.09.pdf
Hey One,Hey! One Base,Chargers\AC Chargers\Hey One,https://heycharging.com/wp-content/uploads/2026/01/HEY_nl_handleiding_ONE_base_2.09-1.pdf,HeyCharging_OneBase_manual_v2.09.pdf
Hey One,Hey! One Connect Plus (legacy),Chargers\AC Chargers\Hey One,https://heycharging.com/wp-content/uploads/2022/03/HEY_nl_handleiding_ONE_connect_plus_v2.07.pdf,HeyCharging_OneConnectPlus_manual_v2.07.pdf
Inepro,PRO380-Mod (MID & MIR),Meters\Inepro,https://cdn.prod.website-files.com/6617f74190bf0a53bfd776e8/6895a3960dd2b8c57094e560_PRO380%20user%20manual%20V2.18-7-1.pdf,Inepro_PRO380-Mod_manual_v2.18.pdf
NexBlue,Edge 2,Chargers\AC Chargers\NexBlue,https://cdn.shopify.com/s/files/1/0686/5276/1363/files/NexBlue_NexBlue_Edge_2_Product_sheet_SV.pdf?v=1776155900,NexBlue_Edge2_datasheet.pdf
NexBlue,Edge Max,Chargers\AC Chargers\NexBlue,https://cdn.shopify.com/s/files/1/0686/5276/1363/files/NexBlue_NexBlue_Edge_Max_Product_sheet_SV.pdf?v=1776155880,NexBlue_EdgeMax_datasheet.pdf
NexBlue,Delta,Chargers\AC Chargers\NexBlue,https://cdn.shopify.com/s/files/1/0686/5276/1363/files/NexBlue_NexBlue_Delta_Product_sheet_SV.pdf?v=1776155927,NexBlue_Delta_datasheet.pdf
NexBlue,Delta Max,Chargers\AC Chargers\NexBlue,https://cdn.shopify.com/s/files/1/0686/5276/1363/files/NexBlue_NexBlue_Delta_Max_Product_sheet_SV.pdf?v=1776155995,NexBlue_DeltaMax_datasheet.pdf
Raedian,NEO,Chargers\AC Chargers\Raedian,https://www.raedian.com/wp-content/uploads/2025/07/NEO-Datasheet.pdf,Raedian_NEO_datasheet.pdf
Raedian,NEX,Chargers\AC Chargers\Raedian,https://www.raedian.com/wp-content/uploads/2025/07/NEX-Datasheet.pdf,Raedian_NEX_datasheet.pdf
Sunpower,SunPower Drive (7kW / 22kW),Chargers\AC Chargers\Sunpower,https://sunpower.global/int/sites/default/files/2024-05/sp_SunPower_Drive_7kW_Single_Phase_22kW_Three_Phase_a4_en_551944.pdf,Sunpower_Drive_7kW-22kW_datasheet.pdf
Volt time,One,Chargers\AC Chargers\Volt time,https://downloads.intercomcdn.com/i/o/mlzyaoq4/1634149730/b185fb117d26810521bb174a723e/Datasheet+Volt+Time+One+-+v2025-07-23.pdf,VoltTime_One_datasheet.pdf
WissEnergy,P60 (portable),Chargers\AC Chargers\WissEnergy,https://wissenergy.com/wp-content/uploads/2024/09/P60-black-poster.pdf,WissEnergy_P60_poster.pdf
WissEnergy,WS020 (portable),Chargers\AC Chargers\WissEnergy,https://wissenergy.com/wp-content/uploads/2024/11/WS020-poster.pdf,WissEnergy_WS020_poster.pdf
ABL,eMH1,Chargers\AC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/emh1/eMH1_DE/ABL_1W1101_DE.pdf?m=1715754871,ABL_eMH1_1W1101_datasheet.pdf
ABL,eMH1 Basic,Chargers\AC Chargers\ABL,https://www.mobilityhouse.com/media/productattachments/files/Produktdatenblatt_ABL_1W2208_DE.pdf,ABL_eMH1-Basic_1W2208_datasheet.pdf
ABL,eMH2,Chargers\AC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/emh2/eMH2_DE/ABL_2W2230_DE.pdf?m=1715754872,ABL_eMH2_2W2230_datasheet.pdf
ABL,eMH3 (Single),Chargers\AC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/emh3/eMH3_DE/ABL_3W2261_DE.pdf?m=1715754872,ABL_eMH3_3W2261_datasheet.pdf
ABL,eM4 (Single),Chargers\AC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/eM4/eM4_ENG/ABL_Datasheet_eM4_EN_b.pdf,ABL_eM4_datasheet.pdf
ABL,eMC2 (charging pole),Chargers\AC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/emc2/eMC2_ENG/ABL_2P4426_ENG.pdf?m=1715754871,ABL_eMC2_2P4426_datasheet.pdf
ABL,eMC3 (charging pole),Chargers\AC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/emc3/emc3_ENG/ABL_eMC3_Series_EN_a-3.pdf,ABL_eMC3_datasheet.pdf
ABL,ABL Pulsar,Chargers\AC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/abl_pulsar/pulsar_en/ABL_100000446_EN_f.pdf,ABL_Pulsar_datasheet.pdf
ABL,ABL Pulsar Pro,Chargers\AC Chargers\ABL,https://www.ablmobility.de/global/downloads/datenblaetter/abl_pulsar_pro/Wallbox_PulsarPro_100000827_EN.pdf?m=1776342327,ABL_PulsarPro_100000827_datasheet.pdf
